seed,scenario,urllc_latency_mean_ms,urllc_latency_p99_ms,urllc_sla_violation_pct,conflict_occurrence_pct,throughput_total_mbps,pdr_pct,jain_fairness,ping_pong_ev_min,mean_tx_power_dbm,decision_latency_ms
1005,Baseline,10.759619525465459,142.55046190453308,33.79593355406892,34.33471044019657,145.52599297162976,35.618910390748866,0.12618447968372848,29.749681146132247,40.02214420023825,0.0
1005,RDL_Phase1,2.77051728270074,2.712006902971494,0.0,1.1753281185382682,1091.9656271967976,99.96959887517966,0.8983764573421213,0.0,32.76362539100586,15.615418485205497
1005,RDL_Phase2,1.970319603597887,2.0615480330896587,0.0,0.0,1436.1262705858442,99.94631254922518,0.9185328718523366,0.0,32.16854205292078,13.505467163216453
1006,Baseline,10.245229681905998,150.6895597785888,32.380098565696876,35.67770962612399,175.90825497847425,45.51793934019427,0.1495501517675959,13.595584030027087,39.540487219220026,0.0
1006,RDL_Phase1,2.7482932605733494,2.9617463251733436,0.0,0.8343305686182064,1099.2719248831459,98.98081373290174,0.9012710662847611,0.0,33.3582581207909,13.334345669299873
1006,RDL_Phase2,2.1054725320308303,2.0231020059802427,0.0,0.0,1475.8700318950164,100.0,0.8760908592507758,0.0,30.697735037874136,9.962647574367441
1007,Baseline,14.390823573733897,142.87895964781117,22.685192829234843,35.45195538206834,161.76391685963463,51.36840374489287,0.15711520175137125,29.18237664555528,38.29199125325013,0.0
1007,RDL_Phase1,2.961110058745489,3.1276766763685435,0.0,0.20942803922101022,1139.9675086364234,99.52471312805443,0.8914995851081472,0.0,32.74583781394293,15.01339715915084
1007,RDL_Phase2,2.0297735024044345,2.002758998818766,0.0,0.0,1486.827053093435,99.54872732442055,0.8900666354716467,0.0,31.026080427484192,13.672597981021092
1008,Baseline,13.015498538929597,142.08112290808288,31.71967378437874,30.150491900643296,140.2226766920952,37.450725750036234,0.09013582405380845,22.333043206316606,38.89766547063973,0.0
1008,RDL_Phase1,2.992144065204049,2.408376457590582,0.0,1.0556585688247913,1101.0227741986241,99.42535290250095,0.9272228867508684,0.0,34.43974995765867,14.109376159610092
1008,RDL_Phase2,1.888992324645087,2.309439013168217,0.0,0.0,1449.4199932788383,99.64677424155377,0.8839254769531119,0.0,31.294522424098105,13.772560977009745
1009,Baseline,9.737710106812898,145.1851083415383,25.10961654378638,31.666419169899125,161.58903361966333,48.47828522882827,0.1835818210203238,21.718829684927034,40.68888403812426,0.0
1009,RDL_Phase1,2.530219029779455,3.5486857334282833,0.0,0.46445020806562254,1126.469293031348,99.21517645984953,0.8861939420277855,0.0,34.81324676694702,16.131907113953794
1009,RDL_Phase2,1.8872301120070982,2.0262331995962897,0.0,0.0,1477.635312813923,99.84524466776854,0.9361009361426355,0.0,30.26692247726848,11.739270159107454
1010,Baseline,9.615421383886892,133.5861552804374,23.578808519837487,28.908180721381555,159.36220919316492,49.65152107193697,0.17616062362648244,11.363317615950779,38.43448928064824,0.0
1010,RDL_Phase1,2.486915972389401,2.9378228947055476,0.0,0.8649028630235307,1087.0747784830853,99.63006132866151,0.9758712223746195,0.0,33.82666070368041,12.21335114551786
1010,RDL_Phase2,1.9630304660038884,2.2576489776939077,0.0,0.0,1459.682425819675,99.90155624424364,0.8857201996987772,0.0,31.69602174227182,12.289382363279476
1011,Baseline,9.654713014138311,163.31404302084772,25.910524762938017,35.56540430747657,154.31299399043874,48.28080647677683,0.18888876109488204,25.085143806666043,38.868653402868816,0.0
1011,RDL_Phase1,2.7196564362095637,3.1376872817049875,0.0,0.5553841977137505,1176.060507366379,99.42945849848178,0.9156360227263332,0.0,35.172466118489766,15.216778935896615
1011,RDL_Phase2,1.820112567185057,2.081561986875205,0.0,0.0,1533.9816472739499,99.7556776679127,0.8906981337563326,0.0,31.138952021942522,12.143427447369081
1012,Baseline,13.229622055412039,129.5565617233572,31.39219563921172,28.88224316860758,159.20098517772448,53.70053464000279,0.08928544795663715,19.185773522876417,36.30960210907212,0.0
1012,RDL_Phase1,3.056401646717892,2.9549957827413706,0.0,0.9829015302586404,1053.8153466535673,99.75943244202979,0.8879849096372198,0.0,33.84549271863337,16.675494842768526
1012,RDL_Phase2,1.7901752272179867,2.0775402907150418,0.0,0.0,1490.532713653337,99.81048316598078,0.8822551338382135,0.0,31.253727016293894,12.894479131224989
1013,Baseline,10.579673395717517,140.68511692851376,31.63772608655455,33.3053680175049,148.74943044890676,38.897383481120585,0.16647658791594322,17.686619307199486,42.39548815251114,0.0
1013,RDL_Phase1,3.071547106617625,2.857995392053782,0.0,0.41540766396494966,1042.494103953949,99.38364869946618,0.8937573592630667,0.0,35.83792454210654,13.124576610873692
1013,RDL_Phase2,1.9119246349835792,2.4517636198545,0.0,0.0,1465.4236090666786,99.82599700319946,0.8758701749481874,0.0,31.892262732299915,12.01854308871628
1014,Baseline,13.194950652134027,124.09964995758239,26.719037089390554,33.816429830647266,162.90762143998086,40.243338125239255,0.16374045789951747,24.103248408845406,39.647475451027915,0.0
1014,RDL_Phase1,3.1104845323365327,2.7395147728654896,0.0,0.3437764813114092,1120.893135427313,99.23807229580453,0.9312624314363386,0.0,32.48271928022538,13.812702254173011
1014,RDL_Phase2,1.8271042636903354,2.123152497949408,0.0,0.0,1538.3297892389212,99.7791633170611,0.912821230445913,0.0,30.184032282915332,13.959851496756709
1015,Baseline,9.984553880647592,144.65507416322254,35.03740928596851,38.58909452277612,161.96906021752346,40.69152299913601,0.13014468198436877,23.098307645995092,38.94965097995712,0.0
1015,RDL_Phase1,3.111506269484424,3.0273497372522047,0.0,0.8437797419866226,1104.6700806943568,99.65547458409993,0.8959128310786755,0.0,34.39641781524712,16.60513184693214
1015,RDL_Phase2,1.7535386548192697,2.0721089575315457,0.0,0.0,1484.1265548984973,99.80736409767518,0.9102081867174897,0.0,31.378362487959652,12.333038903824841
1016,Baseline,12.717486316906001,151.86501820703438,31.74707539416357,38.091278877578404,133.7966361096403,47.313425984694156,0.1510158166742366,22.785218510743295,40.7349397575149,0.0
1016,RDL_Phase1,2.712651406579079,3.299994285348106,0.0,0.5103747224878283,1164.587031559045,99.13571939625903,0.9344213244428287,0.0,32.89192769381464,13.496675549409883
1016,RDL_Phase2,1.8069351582942892,2.3144408531742884,0.0,0.0,1437.299877250117,99.7845331521667,0.8654414076576207,0.0,31.50630225263508,13.352046470450293
1017,Baseline,15.66972478523268,134.00186328494223,29.425077176472225,39.488072390669096,137.6152657666497,49.37923826566714,0.15848641438300787,27.398231259244422,37.8803107327374,0.0
1017,RDL_Phase1,2.9221250876950124,3.323576262468448,0.0,0.8114323175444377,1130.8835169345275,99.71546813519703,0.9135219250311645,0.0,34.87421622698346,11.241141266007698
1017,RDL_Phase2,2.0420142820307676,2.090427965712497,0.0,0.0,1474.3739897366659,99.71480607511714,0.9417215505384451,0.0,30.595668273350068,12.655083969494283
1018,Baseline,11.541115152119819,164.45395672804312,29.165133240441584,30.743079746814345,173.27262856289155,25.420537162773073,0.1513115708317365,17.088090372429463,42.366767811488145,0.0
1018,RDL_Phase1,2.985204897862459,2.5768130513680663,0.0,0.4796864726579172,1009.2900658635924,99.00598810576058,0.8905220804331946,0.0,33.5662606567753,16.093398694991862
1018,RDL_Phase2,1.8512707141532494,1.964344631266499,0.0,0.0,1436.7035105237237,99.80691304949464,0.9205396562998007,0.0,30.635391324621132,13.144661921024005
1019,Baseline,10.395603766744173,134.13364215607575,26.72304417602576,36.66383090084735,132.3079550962225,32.707324871808375,0.1285215327633656,20.693471830151406,40.90486781066592,0.0
1019,RDL_Phase1,2.901511895132619,3.161097582998884,0.0,1.1066957344138242,1156.725147885792,99.48881037133417,0.9092349109164376,0.0,33.629321219420234,17.523981394593026
1019,RDL_Phase2,2.1092345950308533,2.520106018334591,0.0,0.0,1497.1764583323165,99.69273902877782,0.9184504307837553,0.0,31.050680998374453,10.26692926169537
1020,Baseline,10.587169781070342,147.08896539388226,24.921540637979383,38.234491939089196,167.85307302637796,36.28026592615001,0.1434763300450082,18.498187394117316,41.50298856398691,0.0
1020,RDL_Phase1,2.899677738770555,2.7043033477315825,0.0,0.4848854471874885,1155.3382770989167,99.539000076365,0.9326197996407596,0.0,33.71989512697042,14.125527587337219
1020,RDL_Phase2,1.8688307377683966,2.2891284746336833,0.0,0.0,1519.3381967534663,99.7785052117623,0.9059663043559193,0.0,32.29200622892144,12.739694945060235
1021,Baseline,13.12758368489337,145.32779074318256,25.650007931923103,37.00553143484559,151.5548534674998,41.0599656321413,0.12468248000798188,29.197618149943487,39.60880029428792,0.0
1021,RDL_Phase1,2.674387276327794,3.2507533808920286,0.0,1.1944673681489046,1068.388555553376,99.6599015903522,0.9046288050542416,0.0,32.29539595936204,13.498270869537926
1021,RDL_Phase2,1.9832228870473403,2.6564005064309706,0.0,0.0,1415.7674443104056,99.74905845236059,0.9226161527935238,0.0,30.801387639627798,12.805990073177846
1022,Baseline,9.912214004389593,130.58943673283082,23.21167537671616,30.853778898987787,140.3888042060155,28.483010608386444,0.059893171052517055,23.49041251651102,39.50580649775908,0.0
1022,RDL_Phase1,2.516356842454325,3.5370468322837736,0.0,0.8498955778436349,1149.762914356544,99.8348512070184,0.9046543412337632,0.0,33.06922123183995,13.811819623928148
1022,RDL_Phase2,1.8264323306923298,2.353348739110191,0.0,0.0,1466.483261583251,99.70495224111956,0.9048424838496976,0.0,31.34417930234799,12.438247431145694
1023,Baseline,12.207141780716533,150.32058162220432,26.631376367571974,34.71271353254321,176.8149597840959,42.15867424575353,0.15708805556544425,18.311520343557103,39.88935339428286,0.0
1023,RDL_Phase1,2.9093447039006586,3.059361623142298,0.0,0.4998028743277299,1121.4684959444057,99.25485863081926,0.9298785679772715,0.0,32.420334746708114,14.929079156260045
1023,RDL_Phase2,2.0786863836800427,2.2515064525316117,0.0,0.0,1465.8125501486365,99.67093993818287,0.9154188041012428,0.0,30.281343308506663,11.154582152901366
1024,Baseline,15.720229961019678,143.2502211415911,34.69587929476261,36.491567339334416,166.58092025009253,34.01933264165086,0.1716425721578784,22.90765616383153,36.759641156046854,0.0
1024,RDL_Phase1,2.7249284752443934,3.071771604521442,0.0,0.8717041654012135,1083.464755265061,99.73057122370118,0.9089931508569028,0.0,34.142456240127586,13.656533974917247
1024,RDL_Phase2,1.9386125689380933,2.2768742947210576,0.0,0.0,1496.5469695654126,99.73101830561903,0.9139259003844892,0.0,31.37499781418224,11.976697513324488
1025,Baseline,14.794116744928688,161.26715098012963,27.8613160071601,27.99628717084078,173.6546135801931,30.86113929565806,0.1318183682914133,19.419821126773137,39.60807872238417,0.0
1025,RDL_Phase1,2.9575362035382406,3.638599946737583,0.0,0.6112969165514404,1153.377732740556,99.55067215870321,0.9269093015359645,0.0,34.02812443806073,13.59039179740538
1025,RDL_Phase2,1.8546368529265786,2.6541063557937394,0.0,0.0,1436.6162151172475,99.80096835189617,0.8913568919010315,0.0,31.314918376577168,13.177703974676923
1026,Baseline,13.637888727835202,132.7995682207989,23.39048134401622,32.17646780134322,144.55089262762368,40.865549684542394,0.14582492681349662,16.800046427354918,40.73191014081631,0.0
1026,RDL_Phase1,2.5774795858580175,3.144018556703365,0.0,0.7464077978811847,1182.478551147599,99.95594722331774,0.9059065864387974,0.0,33.19960277068957,12.715287923285807
1026,RDL_Phase2,2.0452302921694145,1.9476340174468916,0.0,0.0,1520.0998161431942,99.8623240078999,0.9169712795490212,0.0,31.107631543872944,13.015602716307338
1027,Baseline,12.22438077213956,125.81130219565718,29.13296685097574,36.46251812208477,156.58695968589436,40.681221992506025,0.18660086673072976,26.74815670278834,40.85730146281101,0.0
1027,RDL_Phase1,2.9953929815125933,2.8258260556796,0.0,0.3341228023342783,1041.534673585265,99.44282765297885,0.9088410685557626,0.0,34.08487811733387,15.871604120288634
1027,RDL_Phase2,1.9499970589096003,2.1945036498229613,0.0,0.0,1502.617875411359,99.59931434898253,0.8934530793831635,0.0,30.7969273251137,12.138463956221658
1028,Baseline,10.643894367235418,144.87358172077737,34.605295412325546,29.523415657253658,129.67058099474693,34.91630301558973,0.196742733363242,20.42503992885069,37.00050153526254,0.0
1028,RDL_Phase1,2.7907476968721046,3.001154494152731,0.0,0.9826849321815359,1086.9153950604878,99.25688477045634,0.9415007547627808,0.0,33.52035540482281,13.249341893380947
1028,RDL_Phase2,1.7130483686763351,2.3314745867076154,0.0,0.0,1474.8579324952902,99.9576504361698,0.9076877338486641,0.0,30.678490567639752,12.672855182480147
1029,Baseline,11.605687690660263,131.70720756012025,32.48230539571805,35.288731345766045,159.51056347024524,43.38814169834834,0.11737406759019331,13.294201515021461,37.95490260727081,0.0
1029,RDL_Phase1,2.848043023947274,3.3389917128586495,0.0,0.35629945134998076,1062.8595637222418,99.72741257767689,0.9368429960206112,0.0,32.24017524009863,14.013115861378537
1029,RDL_Phase2,2.0434155926128295,2.3194694307328776,0.0,0.0,1490.3594949001986,99.79318109442632,0.9094066560937909,0.0,31.040008944301924,13.259542392242453
1030,Baseline,7.657403923643572,124.89985920007189,31.26828701095422,30.461641324289538,144.30786471655284,47.74692529924911,0.10948952225509151,19.119583420364414,39.07803617479937,0.0
1030,RDL_Phase1,2.6960900532707743,3.1344290203891685,0.0,0.5625100052982103,1077.1379752913076,99.36369582774746,0.9235462343071994,0.0,34.04881954858385,17.771173497376903
1030,RDL_Phase2,1.8443186240889453,2.1995469989095544,0.0,0.0,1431.6160150919204,99.71609309085237,0.9041243023759313,0.0,30.193217976547846,12.976270646602067
